id,instansi,jenis_pengadaan,tanggal,nilai_kontrak,harga_pasar,hps,spesifikasi_score,vendor_reliability,price_markup_ratio,price_risk,spec_risk,vendor_risk,probability_risk,impact_score,estimated_loss,risk_level,value_bucket
PCKT-101111,Pemprov Sumut,Barang-NonIT,2025-04-18,50000000,43227971,41914961,0.945,0.232,0.15665849780458121,0.22170807207365795,0.05500000000000005,0.768,0.31660403603682896,0.0,0.0,Rendah,Kecil
PCKT-100853,Kemenkes,Alkes,2025-04-19,50000000,40877759,35788948,1.0,0.371,0.22315902884989366,0.3002656011534667,0.0,0.629,0.30738280057673334,0.0,0.0,Rendah,Kecil
PCKT-100680,Pemprov Sumut,Alkes,2025-04-19,50000000,54549916,55903706,0.953,0.654,0.0,0.0,0.04700000000000004,0.346,0.09825,0.0,0.0,Rendah,Kecil
PCKT-100603,Pemkab X,Jasa Konsultan,2025-04-20,50000000,47332148,46349645,0.897,0.427,0.056364481916180945,0.08623620514711894,0.10299999999999998,0.573,0.21211810257355945,0.0,0.0,Rendah,Kecil
PCKT-100372,Pemprov Jateng,Konstruksi,2025-04-20,50000000,50666135,52996228,0.865,0.604,0.0,0.0,0.135,0.396,0.13275,0.0,0.0,Rendah,Kecil
PCKT-100972,Kemenkeu,Barang-IT,2025-04-20,50000000,46404376,49902293,0.785,0.132,0.07748458895342111,0.11659837675609952,0.21499999999999997,0.868,0.32904918837804975,0.0,0.0,Rendah,Kecil
PCKT-100297,Kominfo,Jasa Konsultan,2025-04-20,50000000,43863044,50493760,0.826,0.744,0.1399117671815025,0.20057201634173671,0.17400000000000004,0.256,0.20778600817086837,0.0,0.0,Rendah,Kecil
PCKT-100211,Kemenhub,Barang-IT,2025-04-20,50000000,56546562,77568117,0.88,0.251,0.0,0.0,0.12,0.749,0.21725,0.0,0.0,Rendah,Kecil
PCKT-100726,Pemprov Jateng,Konstruksi,2025-04-22,50000000,47244512,55423620,0.823,0.753,0.05832398057154236,0.08909654921559484,0.17700000000000005,0.247,0.15054827460779743,0.0,0.0,Rendah,Kecil
PCKT-100347,Kemenag,Barang-NonIT,2025-04-22,50000000,41888658,42306486,0.865,0.472,0.19364053152526395,0.2664245696135865,0.135,0.528,0.29896228480679327,0.0,0.0,Rendah,Kecil
PCKT-101196,Kominfo,Alkes,2025-04-22,50000000,52642566,52539552,0.999,0.828,0.0,0.0,0.0010000000000000009,0.17200000000000004,0.04325000000000001,0.0,0.0,Rendah,Kecil
PCKT-101139,Pemkab X,Barang-IT,2025-04-22,50000000,43962744,35640936,0.818,0.353,0.13732664184928947,0.19725857408389225,0.18200000000000005,0.647,0.3058792870419461,0.0,0.0,Rendah,Kecil
PCKT-100304,Kemenhub,Barang-IT,2025-04-22,50000000,40090267,49361522,0.798,0.94,0.24718550764453626,0.3266545701086925,0.20199999999999996,0.06000000000000005,0.22882728505434624,0.0,0.0,Rendah,Kecil
PCKT-100305,Kemenag,Jasa Konsultan,2025-04-22,50000000,54948538,59849067,0.782,0.698,0.0,0.0,0.21799999999999997,0.30200000000000005,0.13,0.0,0.0,Rendah,Kecil
PCKT-101009,BPK,Jasa Konsultan,2025-04-22,50000000,38922483,44175231,0.98,0.781,0.2846045818813769,0.3657850416663109,0.020000000000000018,0.21899999999999997,0.24264252083315543,0.0,0.0,Rendah,Kecil
PCKT-100916,Kemenkes,Barang-NonIT,2025-04-22,50000000,41048551,41528987,0.811,0.801,0.21806979252446695,0.2945445582196683,0.18899999999999995,0.19899999999999995,0.24427227910983412,0.0,0.0,Rendah,Kecil
PCKT-100038,BPK,Konstruksi,2025-04-22,50000000,46734223,45907186,0.808,0.812,0.06987977525591899,0.1057837479704864,0.19199999999999995,0.18799999999999994,0.14789187398524317,0.0,0.0,Rendah,Kecil
PCKT-100084,Pemprov Sumut,Barang-IT,2025-04-23,50000000,46191667,46236034,0.864,0.295,0.0824463208916015,0.12358373576313775,0.136,0.7050000000000001,0.2720418678815689,0.0,0.0,Rendah,Kecil
PCKT-100060,Pemprov Sumut,Alkes,2025-04-23,50000000,45490228,49599318,0.904,0.87,0.09913715974340687,0.14667897626348092,0.09599999999999997,0.13,0.12983948813174045,0.0,0.0,Rendah,Kecil
PCKT-100920,Pemkab X,Alkes,2025-04-23,50000000,38468166,43425206,0.836,0.709,0.29977602779399465,0.3809948240073542,0.16400000000000003,0.29100000000000004,0.3042474120036771,0.0,0.0,Rendah,Kecil
PCKT-100588,Kemenkes,Alkes,2025-04-23,50000000,38844492,45077934,0.708,0.922,0.28718377884823415,0.36839687329216164,0.29200000000000004,0.07799999999999996,0.27669843664608085,0.0,0.0,Rendah,Kecil
PCKT-100032,Kemenag,Alkes,2025-04-23,50000000,35054259,40555561,0.65,0.787,0.4263602034777001,0.49448437224752506,0.35,0.21299999999999997,0.3879921861237625,0.0,0.0,Rendah,Kecil
PCKT-100818,Pemprov Jateng,Barang-NonIT,2025-04-24,50000000,52698182,57147706,0.621,0.92,0.0,0.0,0.379,0.07999999999999996,0.11474999999999999,0.0,0.0,Rendah,Kecil
PCKT-100531,Pemkab X,Barang-IT,2025-04-24,50000000,48333791,47787665,0.873,0.721,0.034472963231872294,0.05366319361101746,0.127,0.279,0.12833159680550874,0.0,0.0,Rendah,Kecil
PCKT-100656,Pemprov Jabar,Barang-IT,2025-04-25,50000000,52492335,48930925,0.855,0.667,0.0,0.0,0.14500000000000002,0.33299999999999996,0.1195,0.0,0.0,Rendah,Kecil
PCKT-100423,Kemenkes,Alkes,2025-04-25,50000000,48656492,44987352,1.0,0.924,0.02761210158759493,0.043217668827449374,0.0,0.07599999999999996,0.040608834413724676,0.0,0.0,Rendah,Kecil
PCKT-100651,Pemkab X,Barang-IT,2025-04-25,50000000,47561098,54028791,0.924,0.867,0.0512793459898676,0.07877129730823551,0.07599999999999996,0.133,0.09163564865411775,0.0,0.0,Rendah,Kecil
PCKT-101125,Kemenhub,Konstruksi,2025-04-25,50000000,44308208,46545243,0.996,0.59,0.12845908821227886,0.18578802972793285,0.0040000000000000036,0.41000000000000003,0.19639401486396643,0.0,0.0,Rendah,Kecil
PCKT-100357,Kemenkes,Alkes,2025-04-25,50000000,46521920,60904790,0.854,0.424,0.0747621766255563,0.11274201040674714,0.14600000000000002,0.5760000000000001,0.2368710052033736,0.0,0.0,Rendah,Kecil
PCKT-100292,Pemprov Sumut,Konstruksi,2025-04-26,50000000,49668774,48492366,0.773,0.941,0.006668696916094607,0.010613193439557356,0.22699999999999998,0.05900000000000005,0.07680659671977869,0.0,0.0,Rendah,Kecil
PCKT-100054,Kemenhub,Barang-NonIT,2025-04-26,50000000,39253706,45916841,0.664,0.593,0.2737650809327405,0.35468978833840537,0.33599999999999997,0.40700000000000003,0.3630948941692027,0.0,0.0,Rendah,Kecil
PCKT-100809,Kementerian Y,Barang-IT,2025-04-26,50000000,45867201,56520402,0.965,0.849,0.09010357967995475,0.1342557414517016,0.03500000000000003,0.15100000000000002,0.11362787072585082,0.0,0.0,Rendah,Kecil
PCKT-101035,Kemenkes,Barang-NonIT,2025-04-27,50000000,53868589,46202498,0.753,0.781,0.0,0.0,0.247,0.21899999999999997,0.11649999999999999,0.0,0.0,Rendah,Kecil
PCKT-100026,Pemprov Sumut,Jasa Konsultan,2025-04-27,50000000,36463678,41730125,0.841,0.571,0.37122755417048164,0.44786576707174575,0.15900000000000003,0.42900000000000005,0.3709328835358729,0.0,0.0,Rendah,Kecil
PCKT-100682,Pemprov Jabar,Konstruksi,2025-04-27,50000000,50106696,56663178,0.597,0.407,0.0,0.0,0.403,0.593,0.249,0.0,0.0,Rendah,Kecil
PCKT-100820,Pemprov Sumut,Konstruksi,2025-04-28,50000000,45300415,48071736,0.912,0.916,0.10374264783225495,0.15294380155039078,0.08799999999999997,0.08399999999999996,0.11947190077519537,0.0,0.0,Rendah,Kecil
PCKT-100967,Pemkab X,Jasa Konsultan,2025-04-28,50000000,42084227,48077565,0.948,0.601,0.18809358194936074,0.2598850234366973,0.052000000000000046,0.399,0.24269251171834866,0.0,0.0,Rendah,Kecil
PCKT-101019,Kemenhub,Konstruksi,2025-04-28,50000000,51144485,50757827,0.732,0.05,0.0,0.0,0.268,0.95,0.3045,0.0,0.0,Rendah,Kecil
PCKT-101173,Pemprov Sumut,Barang-NonIT,2025-04-28,50000000,45706837,44454645,0.735,0.449,0.09392824535200281,0.13953745608948198,0.265,0.5509999999999999,0.27376872804474095,0.0,0.0,Rendah,Kecil
PCKT-100348,Kemenag,Alkes,2025-04-28,50000000,49576378,53749064,0.887,0.597,0.008544835606990087,0.01357870323546928,0.11299999999999999,0.403,0.13578935161773464,0.0,0.0,Rendah,Kecil
PCKT-100165,Pemprov Jateng,Alkes,2025-04-28,50000000,42851492,38150388,0.908,0.564,0.16682051584108204,0.23426017833991786,0.09199999999999997,0.43600000000000005,0.24913008916995893,0.0,0.0,Rendah,Kecil
PCKT-101132,Pemkab X,Barang-NonIT,2025-04-29,50000000,56825972,57461536,0.778,0.526,0.0,0.0,0.22199999999999998,0.474,0.174,0.0,0.0,Rendah,Kecil
PCKT-100814,Kementerian Y,Alkes,2025-04-29,50000000,37990826,43550153,0.724,0.245,0.31610720967214556,0.3969598709567358,0.276,0.755,0.4562299354783679,0.0,0.0,Rendah,Kecil
PCKT-100845,Kemenkes,Alkes,2025-04-29,50000000,53378174,59406400,0.654,0.414,0.0,0.0,0.346,0.5860000000000001,0.233,0.0,0.0,Rendah,Kecil
PCKT-100428,Kemendikbud,Barang-IT,2025-04-30,50000000,48610331,50949788,0.936,0.37,0.028587935350615077,0.044710360033623164,0.06399999999999995,0.63,0.19585518001681157,0.0,0.0,Rendah,Kecil
PCKT-100594,Pemprov Jabar,Barang-NonIT,2025-04-30,50000000,46580802,48278214,0.725,0.338,0.07340358802753116,0.11081124293100009,0.275,0.6619999999999999,0.28965562146550006,0.0,0.0,Rendah,Kecil
PCKT-100218,Kemenag,Konstruksi,2025-04-30,50000000,51161490,56814308,0.704,0.866,0.0,0.0,0.29600000000000004,0.134,0.10750000000000001,0.0,0.0,Rendah,Kecil
PCKT-100777,Kemenkeu,Barang-NonIT,2025-04-30,50000000,40814038,42514532,1.0,0.528,0.22506868837628857,0.3024003453221654,0.0,0.472,0.2692001726610827,0.0,0.0,Rendah,Kecil
PCKT-100552,Kemendikbud,Jasa Konsultan,2025-04-30,50000000,43646785,46117948,0.89,0.637,0.14555974741324018,0.20776371804655636,0.10999999999999999,0.363,0.22213185902327817,0.0,0.0,Rendah,Kecil
PCKT-100831,Kementerian Y,Jasa Konsultan,2025-04-30,50000000,43405974,47145387,0.693,0.302,0.15191517186090558,0.21577889364232006,0.30700000000000005,0.698,0.35913944682116006,0.0,0.0,Rendah,Kecil
PCKT-100409,Kemenkeu,Barang-IT,2025-04-30,50000000,70288654,61064108,1.0,0.381,0.0,0.0,0.0,0.619,0.15475,0.0,0.0,Rendah,Kecil
PCKT-100984,Kemenhub,Barang-NonIT,2025-05-01,50000000,48388334,52956722,0.87,0.809,0.033306912364455446,0.05189598263097117,0.13,0.19099999999999995,0.10619799131548557,0.0,0.0,Rendah,Kecil
PCKT-100343,Kemenkes,Alkes,2025-05-01,50000000,44688345,46613497,0.926,0.351,0.11885996225637803,0.1731863481259145,0.07399999999999995,0.649,0.26734317406295727,0.0,0.0,Rendah,Kecil
PCKT-100764,Kemenkeu,Konstruksi,2025-05-01,50000000,50184735,43623350,0.896,0.237,0.0,0.0,0.10399999999999998,0.763,0.21675,0.0,0.0,Rendah,Kecil
PCKT-100891,Kemenkes,Jasa Konsultan,2025-05-01,50000000,49866525,58719314,0.737,0.702,0.0026766453046407385,0.0042734750941614275,0.263,0.29800000000000004,0.14238673754708073,0.0,0.0,Rendah,Kecil
PCKT-100963,Kemenkes,Barang-NonIT,2025-05-02,50000000,33014257,36350506,0.781,0.449,0.5144972064644677,0.5609735118884047,0.21899999999999997,0.5509999999999999,0.4729867559442023,0.0,0.0,Rendah,Kecil
PCKT-101041,Pemkab X,Alkes,2025-05-03,50000000,44786700,40895947,0.585,0.638,0.11640286067069018,0.16992944607319815,0.41500000000000004,0.362,0.2792147230365991,0.0,0.0,Rendah,Kecil
PCKT-100770,Kemenag,Barang-IT,2025-05-03,50000000,37219850,39951395,0.863,0.672,0.34336919681299094,0.42269855558524316,0.137,0.32799999999999996,0.32759927779262155,0.0,0.0,Rendah,Kecil
PCKT-100548,Pemprov Jabar,Barang-NonIT,2025-05-03,50000000,47099853,40994814,0.991,0.518,0.06157443845950007,0.09382161694932978,0.009000000000000008,0.482,0.1696608084746649,0.0,0.0,Rendah,Kecil
PCKT-100100,Kementerian Y,Alkes,2025-05-05,50000000,48821700,52705909,0.777,0.708,0.024134759748226712,0.03787953782252329,0.22299999999999998,0.29200000000000004,0.14768976891126165,0.0,0.0,Rendah,Kecil
PCKT-100445,Kemenhub,Barang-IT,2025-05-05,50000000,40714835,47063318,0.747,0.785,0.22805360748729547,0.3057240478837481,0.253,0.21499999999999997,0.26986202394187403,0.0,0.0,Rendah,Kecil
PCKT-100392,Pemprov Jateng,Jasa Konsultan,2025-05-05,50000000,44993147,52422858,0.831,0.148,0.1112803467603633,0.16309821311053418,0.16900000000000004,0.852,0.3367991065552671,0.0,0.0,Rendah,Kecil
PCKT-100757,Pemprov Sumut,Konstruksi,2025-05-05,50000000,43477868,48954519,0.827,0.714,0.15001039149389753,0.21338521760650941,0.17300000000000004,0.28600000000000003,0.22144260880325473,0.0,0.0,Rendah,Kecil
PCKT-100170,Kemenkes,Alkes,2025-05-06,50000000,52852396,60992845,0.901,0.307,0.0,0.0,0.09899999999999998,0.6930000000000001,0.198,0.0,0.0,Rendah,Kecil
PCKT-100085,Kemenkeu,Jasa Konsultan,2025-05-06,50000000,44672290,42290853,0.757,0.775,0.11926207499100673,0.1737181327154197,0.243,0.22499999999999998,0.20385906635770984,0.0,0.0,Rendah,Kecil
PCKT-100608,BPK,Konstruksi,2025-05-06,50000000,54361990,45674061,0.701,0.839,0.0,0.0,0.29900000000000004,0.16100000000000003,0.11500000000000002,0.0,0.0,Rendah,Kecil
PCKT-101108,Pemprov Sumut,Barang-IT,2025-05-06,50000000,48574087,55047468,0.628,0.578,0.029355425661423136,0.0458827209340994,0.372,0.42200000000000004,0.2214413604670497,0.0,0.0,Rendah,Kecil
PCKT-100550,Pemkab X,Konstruksi,2025-05-07,50000000,40008617,37317754,0.895,0.767,0.2497307767474192,0.329391146576993,0.10499999999999998,0.23299999999999998,0.24919557328849648,0.0,0.0,Rendah,Kecil
PCKT-100906,Kementerian Y,Konstruksi,2025-05-07,50000000,38123126,48085057,0.921,0.825,0.31153987739620304,0.3925368741712498,0.07899999999999996,0.17500000000000004,0.2597684370856249,0.0,0.0,Rendah,Kecil
PCKT-101151,Kemendikbud,Jasa Konsultan,2025-05-07,50000000,59947708,51068433,0.841,0.256,0.0,0.0,0.15900000000000003,0.744,0.22575,0.0,0.0,Rendah,Kecil
PCKT-100627,Pemkab X,Jasa Konsultan,2025-05-08,50000000,48122681,49560794,0.973,0.541,0.03901110580268793,0.06050968540184054,0.027000000000000024,0.45899999999999996,0.15175484270092027,0.0,0.0,Rendah,Kecil
PCKT-100736,Pemprov Jateng,Jasa Konsultan,2025-05-08,50000000,46634387,49316661,0.629,0.743,0.07217019921372612,0.10905476561933225,0.371,0.257,0.21152738280966613,0.0,0.0,Rendah,Kecil
PCKT-100977,Kemenkes,Jasa Konsultan,2025-05-08,50000000,45450186,47008877,0.9,0.67,0.10010550891914942,0.14800005292437912,0.09999999999999998,0.32999999999999996,0.18150002646218955,0.0,0.0,Rendah,Kecil
PCKT-100630,Kementerian Y,Jasa Konsultan,2025-05-08,50000000,43764961,44699591,0.837,0.756,0.14246645849861492,0.20383301389333153,0.16300000000000003,0.244,0.20366650694666577,0.0,0.0,Rendah,Kecil
PCKT-100779,Kementerian Y,Alkes,2025-05-09,50000000,47825139,51479663,0.944,0.814,0.04547526772478382,0.07017643729934031,0.05600000000000005,0.18600000000000005,0.09558821864967018,0.0,0.0,Rendah,Kecil
PCKT-100950,Kominfo,Barang-NonIT,2025-05-09,50000000,49854709,51309205,0.872,0.962,0.0029142883975112562,0.00465200717482428,0.128,0.038000000000000034,0.04382600358741215,0.0,0.0,Rendah,Kecil
PCKT-101179,Pemprov Jateng,Jasa Konsultan,2025-05-09,50000000,42802531,45423851,0.872,0.454,0.16815521960605553,0.23589369083163647,0.128,0.546,0.2864468454158182,0.0,0.0,Rendah,Kecil
PCKT-100790,BPK,Jasa Konsultan,2025-05-09,50000000,35598274,35267931,0.659,0.858,0.40456247963033265,0.4765427780109063,0.34099999999999997,0.14200000000000002,0.3590213890054531,0.0,0.0,Rendah,Kecil
PCKT-100049,Kemenkes,Barang-NonIT,2025-05-09,50000000,51036682,51613661,1.0,0.712,0.0,0.0,0.0,0.28800000000000003,0.07200000000000001,0.0,0.0,Rendah,Kecil
PCKT-101006,Kementerian Y,Barang-NonIT,2025-05-10,50000000,41019567,48728324,0.915,0.588,0.21893046798860652,0.2955153587345609,0.08499999999999996,0.41200000000000003,0.27200767936728043,0.0,0.0,Rendah,Kecil
PCKT-100504,Pemprov Jabar,Barang-NonIT,2025-05-10,50000000,44467884,43225144,0.719,0.922,0.1244069989928012,0.18049206522677907,0.281,0.07799999999999996,0.17999603261338953,0.0,0.0,Rendah,Kecil
PCKT-100178,Pemprov Jabar,Jasa Konsultan,2025-05-10,50000000,47169687,51036805,0.788,0.639,0.06000279374336319,0.09154004474672295,0.21199999999999997,0.361,0.18902002237336146,0.0,0.0,Rendah,Kecil
PCKT-100743,Pemprov Jabar,Barang-IT,2025-05-10,50000000,41366084,45042816,1.0,0.57,0.20871968446420985,0.28391148484394,0.0,0.43000000000000005,0.24945574242197002,0.0,0.0,Rendah,Kecil
PCKT-100822,Kemendikbud,Barang-IT,2025-05-11,50000000,53531460,54985945,0.863,0.231,0.0,0.0,0.137,0.769,0.2265,0.0,0.0,Rendah,Kecil
PCKT-100135,Kementerian Y,Barang-IT,2025-05-11,50000000,45204673,46097075,0.996,0.351,0.10608033819866367,0.1561061320079925,0.0040000000000000036,0.649,0.24130306600399626,0.0,0.0,Rendah,Kecil
PCKT-100563,Kemendikbud,Barang-NonIT,2025-05-12,50000000,77570698,82088446,1.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.007500000000000007,0.0,0.0,Rendah,Kecil
PCKT-101012,Pemprov Jateng,Barang-IT,2025-05-12,50000000,42399455,34304266,0.892,0.75,0.17926044096557373,0.2493506939163741,0.10799999999999998,0.25,0.21417534695818705,0.0,0.0,Rendah,Kecil
PCKT-100538,BPK,Barang-IT,2025-05-12,50000000,39363957,38864086,0.973,0.205,0.27019750580461205,0.35099574709512205,0.027000000000000024,0.795,0.38099787354756104,0.0,0.0,Rendah,Kecil
PCKT-100031,Pemprov Jateng,Barang-NonIT,2025-05-13,50000000,43999012,41225837,0.791,0.644,0.1363891534655369,0.19605357335134765,0.20899999999999996,0.356,0.2392767866756738,0.0,0.0,Rendah,Kecil
PCKT-101155,BPK,Jasa Konsultan,2025-05-13,50000000,46493436,52697701,0.639,0.443,0.07542062496736099,0.11367625987952501,0.361,0.5569999999999999,0.2863381299397625,0.0,0.0,Rendah,Kecil
PCKT-100952,Kominfo,Jasa Konsultan,2025-05-13,50000000,54866706,53782997,0.757,0.435,0.0,0.0,0.243,0.565,0.20199999999999999,0.0,0.0,Rendah,Kecil
PCKT-100631,BPK,Barang-IT,2025-05-13,50000000,42473023,46706666,0.67,0.216,0.17721783071574632,0.24689342636502076,0.32999999999999996,0.784,0.4019467131825104,0.0,0.0,Rendah,Kecil
PCKT-100672,Kemenkeu,Barang-NonIT,2025-05-14,50000000,44219171,52570119,0.455,0.876,0.1307312839492174,0.1887427338891312,0.5449999999999999,0.124,0.2616213669445656,0.0,0.0,Rendah,Kecil
PCKT-100055,Pemprov Jabar,Alkes,2025-05-14,50000000,44962239,45344998,0.665,0.722,0.11204426452161335,0.1641205068476722,0.33499999999999996,0.278,0.2353102534238361,0.0,0.0,Rendah,Kecil
PCKT-100344,Pemprov Sumut,Barang-IT,2025-05-14,50000000,47371877,50736714,0.814,0.823,0.055478549013373485,0.08494003324907784,0.18600000000000005,0.17700000000000005,0.13322001662453894,0.0,0.0,Rendah,Kecil
PCKT-100311,Kemendikbud,Konstruksi,2025-05-14,50000000,47461128,48839987,0.952,0.741,0.053493713845149234,0.08202942490817122,0.04800000000000004,0.259,0.11776471245408562,0.0,0.0,Rendah,Kecil
PCKT-101145,Kemenhub,Konstruksi,2025-05-15,50000000,41692833,35702213,0.721,0.758,0.19924688255173256,0.27297543471600993,0.279,0.242,0.266737717358005,0.0,0.0,Rendah,Kecil
PCKT-100070,BPK,Jasa Konsultan,2025-05-15,50000000,60916824,49325347,0.821,0.746,0.0,0.0,0.17900000000000005,0.254,0.10825000000000001,0.0,0.0,Rendah,Kecil
PCKT-100435,Kominfo,Barang-NonIT,2025-05-15,50000000,36529293,43798060,0.772,0.104,0.36876451455000786,0.44568558841376604,0.22799999999999998,0.896,0.503842794206883,0.0,0.0,Rendah,Kecil
PCKT-100957,Kementerian Y,Alkes,2025-05-15,50000000,55377493,50030128,0.994,0.791,0.0,0.0,0.006000000000000005,0.20899999999999996,0.05374999999999999,0.0,0.0,Rendah,Kecil
PCKT-100062,Kemenhub,Alkes,2025-05-16,50000000,53074117,55403206,0.94,0.684,0.0,0.0,0.06000000000000005,0.31599999999999995,0.094,0.0,0.0,Rendah,Kecil
PCKT-100807,Kemendikbud,Barang-NonIT,2025-05-17,50000000,40158327,36462682,0.923,0.19,0.24507178797562956,0.32437349347100963,0.07699999999999996,0.81,0.3839367467355048,0.0,0.0,Rendah,Kecil
PCKT-100620,BPK,Alkes,2025-05-18,50000000,39624315,44083136,0.95,0.858,0.2618514667067431,0.34227103955281535,0.050000000000000044,0.14200000000000002,0.2191355197764077,0.0,0.0,Rendah,Kecil
PCKT-100238,Kominfo,Barang-IT,2025-05-18,50000000,47621539,50787046,0.884,0.677,0.04994506792399128,0.07680251613208888,0.11599999999999999,0.32299999999999995,0.14815125806604443,0.0,0.0,Rendah,Kecil
PCKT-100185,Pemkab X,Jasa Konsultan,2025-05-18,50000000,51783478,56633888,0.858,0.78,0.0,0.0,0.14200000000000002,0.21999999999999997,0.0905,0.0,0.0,Rendah,Kecil
PCKT-100778,Kemenkeu,Konstruksi,2025-05-18,50000000,44477558,47491612,0.992,0.418,0.12416243715538519,0.18017132989308526,0.008000000000000007,0.5820000000000001,0.23758566494654265,0.0,0.0,Rendah,Kecil
PCKT-100762,Kementerian Y,Jasa Konsultan,2025-05-18,50000000,44634517,45841060,0.709,0.634,0.12020927660088716,0.17496943311277036,0.29100000000000004,0.366,0.2517347165563852,0.0,0.0,Rendah,Kecil
PCKT-100553,Pemprov Jateng,Barang-IT,2025-05-18,50000000,49740088,51617087,0.957,0.716,0.005225402898362383,0.008325791646795366,0.04300000000000004,0.28400000000000003,0.0859128958233977,0.0,0.0,Rendah,Kecil
PCKT-100442,Kementerian Y,Konstruksi,2025-05-19,50000000,46591084,38396659,0.942,0.609,0.07316670288246567,0.11047416208314464,0.05800000000000005,0.391,0.16748708104157234,0.0,0.0,Rendah,Kecil
PCKT-100894,Kemenag,Barang-NonIT,2025-05-19,50000000,41894812,38994833,0.814,0.589,0.19346519564283998,0.26621874539158097,0.18600000000000005,0.41100000000000003,0.2823593726957905,0.0,0.0,Rendah,Kecil
PCKT-100856,Pemprov Jabar,Barang-NonIT,2025-05-19,50000000,49830571,51509197,0.882,0.674,0.0034001015159950704,0.005425391539462199,0.118,0.32599999999999996,0.11371269576973109,0.0,0.0,Rendah,Kecil
PCKT-101072,Kementerian Y,Jasa Konsultan,2025-05-19,50000000,39066326,39600327,0.925,0.435,0.27987464191027334,0.3609671561226825,0.07499999999999996,0.565,0.3404835780613412,0.0,0.0,Rendah,Kecil
PCKT-101119,Pemprov Jabar,Barang-NonIT,2025-05-19,50000000,60911799,72294047,0.798,0.494,0.0,0.0,0.20199999999999996,0.506,0.177,0.0,0.0,Rendah,Kecil
PCKT-100876,Pemprov Sumut,Jasa Konsultan,2025-05-19,50000000,40443802,38584354,0.574,0.279,0.236283374149641,0.31480608873363747,0.42600000000000005,0.721,0.4441530443668188,0.0,0.0,Rendah,Kecil
PCKT-100419,Kemenhub,Konstruksi,2025-05-19,50000000,46408218,48987652,0.672,0.996,0.07739538717043606,0.11647228615849226,0.32799999999999996,0.0040000000000000036,0.14123614307924612,0.0,0.0,Rendah,Kecil
PCKT-100677,Kemenkes,Konstruksi,2025-05-20,50000000,35981863,41017791,0.987,0.634,0.3895889715326858,0.4638505619579908,0.013000000000000012,0.366,0.3266752809789954,0.0,0.0,Rendah,Kecil
PCKT-100037,Kemenkes,Barang-NonIT,2025-05-20,50000000,49013567,44860686,1.0,0.694,0.02012571335605915,0.03168820507074632,0.0,0.30600000000000005,0.09234410253537317,0.0,0.0,Rendah,Kecil
PCKT-100249,Kemenkeu,Jasa Konsultan,2025-05-21,50000000,49751797,45282278,0.64,0.939,0.0049888248257645845,0.007950347197167362,0.36,0.061000000000000054,0.10922517359858369,0.0,0.0,Rendah,Kecil
PCKT-100215,BPK,Konstruksi,2025-05-21,50000000,53247096,51815819,0.94,0.509,0.0,0.0,0.06000000000000005,0.491,0.13775,0.0,0.0,Rendah,Kecil
PCKT-101181,Pemkab X,Alkes,2025-05-22,50000000,49801909,55529179,0.882,0.785,0.0039775784498542015,0.006343917364755036,0.118,0.21499999999999997,0.08642195868237751,0.0,0.0,Rendah,Kecil
PCKT-100878,Kemenkeu,Jasa Konsultan,2025-05-22,50000000,40736533,39152904,0.823,0.478,0.22739949420830682,0.30499705132832733,0.17700000000000005,0.522,0.3272485256641637,0.0,0.0,Rendah,Kecil
PCKT-100938,Kemenag,Barang-IT,2025-05-22,50000000,42176136,39819059,0.932,0.727,0.1855045232213781,0.2568127425539648,0.06799999999999995,0.273,0.2136563712769824,0.0,0.0,Rendah,Kecil
PCKT-100465,Pemkab X,Alkes,2025-05-22,50000000,46979795,40774407,0.746,0.606,0.06428731755853767,0.09774645652744829,0.254,0.394,0.21087322826372415,0.0,0.0,Rendah,Kecil
PCKT-100518,Pemkab X,Barang-IT,2025-05-22,50000000,42560109,48473565,0.828,0.5,0.17480902128328665,0.24398528148221976,0.17200000000000004,0.5,0.28999264074110986,0.0,0.0,Rendah,Kecil
PCKT-100168,Kemenhub,Barang-NonIT,2025-05-23,50000000,44632203,46205525,0.915,0.546,0.12026735494100527,0.1750460958001564,0.08499999999999996,0.45399999999999996,0.22227304790007818,0.0,0.0,Rendah,Kecil
PCKT-100277,Kemendikbud,Alkes,2025-05-23,50000000,54986958,59701585,0.9,0.892,0.0,0.0,0.09999999999999998,0.10799999999999998,0.05199999999999999,0.0,0.0,Rendah,Kecil
PCKT-100316,Kemenhub,Barang-NonIT,2025-05-24,89208758,44247622,77481418,0.307,0.4,1.0161254767544343,0.8032459412264823,0.6930000000000001,0.6,0.7248729706132412,0.629590901627902,40712506.61883533,Tinggi,Kecil
PCKT-101168,Pemprov Jabar,Barang-NonIT,2025-05-25,50000000,44943173,41622701,0.828,0.665,0.11251602106509036,0.1647511993837879,0.17200000000000004,0.33499999999999996,0.20912559969189395,0.0,0.0,Rendah,Kecil
PCKT-100063,Pemprov Jateng,Barang-NonIT,2025-05-25,50000000,45900297,47342069,0.786,0.069,0.08931757021092913,0.13316628343988346,0.21399999999999997,0.931,0.35283314171994173,0.0,0.0,Rendah,Kecil
PCKT-100618,Kemenkes,Barang-NonIT,2025-05-26,50000000,43305658,41777561,1.0,0.347,0.1545835419473363,0.21911990395199676,0.0,0.653,0.2728099519759984,0.0,0.0,Rendah,Kecil
